"","Generation","strategy","zo","ratio","fit_media","fit_sd"
"16557",129,"fit_O",13,1.625,11.6360044490404,3.45668828829872
"16558",129,"fit_O",14,1.75,5.88048962494998,6.80896531798581
"16559",129,"fit_O",15,1.875,2.65277782602381,5.93356839420976
"16560",129,"fit_O",16,2,1.28764150297724,4.72178971660406
"16561",129,"fit_O",17,2.125,1.42050478637572,4.8568983867834
"16562",129,"fit_O",18,2.25,1.68568075520414,5.10891985336993
"16563",129,"fit_O",19,2.375,2.35677327903319,6.13101970787195
"16564",129,"fit_O",20,2.5,1.55552959035608,5.02714222320606
"16565",129,"fit_O",21,2.625,2.8034622072573,6.27965297735319
"16566",129,"fit_O",22,2.75,3.3066898141979,6.22153777245642
"16567",129,"fit_O",23,2.875,2.52189039444179,5.74453259433353
"16568",129,"fit_O",24,3,2.41561109550543,5.77471863512339
"16569",129,"fit_O",25,3.125,11.3404564568538,3.206924048844
"16570",129,"fit_O",26,3.25,12.5142061798206,0.324999308819241
"16571",129,"fit_O",27,3.375,11.3839072478887,2.41710248522879
"16572",129,"fit_O",28,3.5,11.9985891699431,0.327052765004681
"16573",129,"fit_O",29,3.625,12.4404348188074,0.205743139836525
"16574",129,"fit_O",30,3.75,12.9127816665067,0.22001076152902
"16575",129,"fit_O",31,3.875,13.1537607110484,0.231651196496247
"16576",129,"fit_O",32,4,13.4650373788273,0.238953225239319
"16577",129,"fit_Y",1,0.125,8.55237129678508,0.0587807433315047
"16578",129,"fit_Y",2,0.25,7.87479636910711,0.0914396723712396
"16579",129,"fit_Y",3,0.375,7.75200603831912,0.144404437376969
"16580",129,"fit_Y",4,0.5,7.62138626404576,0.0442897008352472
"16581",129,"fit_Y",5,0.625,8.04901949966945,0.0236694688591632
"16582",129,"fit_Y",6,0.75,8.4981623715805,0.016816486236578
"16583",129,"fit_Y",7,0.875,8.52264038488233,0.0229770169630659
"16584",129,"fit_Y",8,1,8.6364616705801,0.0382713358937024
"16585",129,"fit_Y",9,1.125,8.87663719569363,0.0476677818447121
"16586",129,"fit_Y",10,1.25,9.25065665415825,0.091125678129823
"16587",129,"fit_Y",11,1.375,9.47642461525339,0.114600172042448
"16588",129,"fit_Y",12,1.5,9.74916778057495,0.161029558138203
"16589",129,"fit_Y",13,1.625,9.10801596053983,2.53253514426235
"16590",129,"fit_Y",14,1.75,5.08962247992177,4.75379218641601
"16591",129,"fit_Y",15,1.875,5.71687066419636,3.88230444630498
"16592",129,"fit_Y",16,2,7.10082000727109,2.647773747694
"16593",129,"fit_Y",17,2.125,7.42857460691892,2.21664086796639
"16594",129,"fit_Y",18,2.25,7.19113785494544,2.55297315027835
"16595",129,"fit_Y",19,2.375,7.48945078537487,2.25390623010712
"16596",129,"fit_Y",20,2.5,7.6902630269196,1.80265929289761
"16597",129,"fit_Y",21,2.625,8.08768838679926,0.278941853341627
"16598",129,"fit_Y",22,2.75,8.07068724420431,0.245676776154395
"16599",129,"fit_Y",23,2.875,7.90633309239687,1.1683041951645
"16600",129,"fit_Y",24,3,8.04644940535682,0.183653075079082
"16601",129,"fit_Y",25,3.125,8.22459962336769,0.16199565690578
"16602",129,"fit_Y",26,3.25,10.8201084985279,0.312185055659002
"16603",129,"fit_Y",27,3.375,8.54418635337148,0.395778403877101
"16604",129,"fit_Y",28,3.5,9.15501911084042,0.464979663084229
"16605",129,"fit_Y",29,3.625,10.8856187433009,0.475359885041222
"16606",129,"fit_Y",30,3.75,12.2677883914262,0.469973684517111
"16607",129,"fit_Y",31,3.875,13.3715268822555,0.487301816139226
"16608",129,"fit_Y",32,4,14.3401946604613,0.631683802120285
"16609",129,"fit_total",1,0.125,5.55452,0.261801702659
"16610",129,"fit_total",2,0.25,5.1084395,0.13565601650085
"16611",129,"fit_total",3,0.375,4.758308,0.20682380203175
"16612",129,"fit_total",4,0.5,4.603929,0.195807706663678
"16613",129,"fit_total",5,0.625,6.3592555,0.0831635588461045
"16614",129,"fit_total",6,0.75,7.341042,0.0541233387175938
"16615",129,"fit_total",7,0.875,7.208569,0.0691530515186672
"16616",129,"fit_total",8,1,7.168341,0.0808978216297846
"16617",129,"fit_total",9,1.125,8.061564,0.0997817583377327
"16618",129,"fit_total",10,1.25,8.615823,0.123326390144448
"16619",129,"fit_total",11,1.375,8.7046765,0.158567932810859
"16620",129,"fit_total",12,1.5,8.772913,0.200710330322034
"16621",129,"fit_total",13,1.625,8.612001,1.34476408302307
"16622",129,"fit_total",14,1.75,6.6684445,2.51316972863836
"16623",129,"fit_total",15,1.875,6.918486,2.05327636004292
"16624",129,"fit_total",16,2,7.628176,1.41423953663937
"16625",129,"fit_total",17,2.125,7.77505,1.17419052708191
"16626",129,"fit_total",18,2.25,7.6018415,1.29507415233773
"16627",129,"fit_total",19,2.375,7.7999175,1.18254678162262
"16628",129,"fit_total",20,2.5,7.893407,0.95656741484457
"16629",129,"fit_total",21,2.625,8.0792185,0.299939976457833
"16630",129,"fit_total",22,2.75,8.0897945,0.323256778729692
"16631",129,"fit_total",23,2.875,7.9964825,0.652899935229726
"16632",129,"fit_total",24,3,8.062812,0.260188937384689
"16633",129,"fit_total",25,3.125,8.2472945,0.195466895191767
"16634",129,"fit_total",26,3.25,10.9324245,0.298902467243062
"16635",129,"fit_total",27,3.375,8.583087,0.415674720926317
"16636",129,"fit_total",28,3.5,9.225824,0.476431996084362
"16637",129,"fit_total",29,3.625,10.975614,0.455440670114055
"16638",129,"fit_total",30,3.75,12.3201735,0.435496836925912
"16639",129,"fit_total",31,3.875,13.349786,0.447083886388994
"16640",129,"fit_total",32,4,14.2439985,0.581320393476321
"16641",130,"fit_B",1,0.125,6.25462178020788,0.156782636436215
"16642",130,"fit_B",2,0.25,5.00632136948887,0.234184009181595
"16643",130,"fit_B",3,0.375,4.487247272616,0.195372560657435
"16644",130,"fit_B",4,0.5,4.29171864700633,0.13295555599738
"16645",130,"fit_B",5,0.625,5.63767223972247,0.094659295267726
"16646",130,"fit_B",6,0.75,6.17094170881338,0.0827333592082455
"16647",130,"fit_B",7,0.875,6.006104618462,0.0997098198810617
"16648",130,"fit_B",8,1,5.86665404725086,0.113733290175189
"16649",130,"fit_B",9,1.125,6.12741761084919,0.131889175416212
"16650",130,"fit_B",10,1.25,6.00404229260666,0.142780214871085
"16651",130,"fit_B",11,1.375,5.96622391596687,0.175506492483472
"16652",130,"fit_B",12,1.5,5.91898390486976,0.198993650865325
"16653",130,"fit_B",13,1.625,5.54609743942018,0.77783587992838
"16654",130,"fit_B",14,1.75,4.265874245097,1.70850814873289
"16655",130,"fit_B",15,1.875,2.14472343687069,2.32570047771758
"16656",130,"fit_B",16,2,0.826819610632349,1.73177105504793
"16657",130,"fit_B",17,2.125,0.736607953817676,1.7165505851353
"16658",130,"fit_B",18,2.25,1.01388397801892,2.04830600734066
"16659",130,"fit_B",19,2.375,1.03006588523885,2.05506074862776
"16660",130,"fit_B",20,2.5,0.722744130365876,1.85628731324722
"16661",130,"fit_B",21,2.625,0.742581793073912,2.00372706544063
"16662",130,"fit_B",22,2.75,0.485960707828128,1.68386058592291
"16663",130,"fit_B",23,2.875,0.433396146275738,1.50851430377809
"16664",130,"fit_B",24,3,0.330485122219331,1.31962014515397
"16665",130,"fit_B",25,3.125,0.161271200670856,0.922620183649755
"16666",130,"fit_B",26,3.25,0,0
"16667",130,"fit_B",27,3.375,0.105555555555556,1.05555555555556
"16668",130,"fit_B",28,3.5,0,0
"16669",130,"fit_B",29,3.625,0,0
"16670",130,"fit_B",30,3.75,0,0
"16671",130,"fit_B",31,3.875,0,0
"16672",130,"fit_B",32,4,0,0
"16673",130,"fit_O",1,0.125,3.03337433626696,0.172988222106627
"16674",130,"fit_O",2,0.25,4.18458115339093,0.0429633576458927
"16675",130,"fit_O",3,0.375,4.22716313649016,0.111308469142703
"16676",130,"fit_O",4,0.5,4.53908961283731,0.159900457746775
"16677",130,"fit_O",5,0.625,5.84339960558269,0.0536664350141499
"16678",130,"fit_O",6,0.75,7.57066234204136,0.0312257338378169
"16679",130,"fit_O",7,0.875,7.50474708983227,0.0392363339642125
"16680",130,"fit_O",8,1,7.33811525487438,0.0468562823195253
"16681",130,"fit_O",9,1.125,9.3504196817269,0.0505345949333155
"16682",130,"fit_O",10,1.25,10.7884568744041,0.065868340862196
"16683",130,"fit_O",11,1.375,11.1085183007535,0.0772002738311359
"16684",130,"fit_O",12,1.5,11.2838050596874,0.0539624905614807
"16685",130,"fit_O",13,1.625,11.6380217584579,3.45752596951663
"16686",130,"fit_O",14,1.75,5.87597698625526,6.80349836597945
"16687",130,"fit_O",15,1.875,2.6445563003178,5.91351432623338
"16688",130,"fit_O",16,2,1.28611380989971,4.71701794871388
"16689",130,"fit_O",17,2.125,1.4196818751719,4.85491286465212
"16690",130,"fit_O",18,2.25,1.69484866407285,5.13419697222957
"16691",130,"fit_O",19,2.375,2.34986855638243,6.11302808682287
"16692",130,"fit_O",20,2.5,1.59223147285859,5.09782329937025
"16693",130,"fit_O",21,2.625,2.78294349937243,6.25626723314502
"16694",130,"fit_O",22,2.75,3.1326054398554,6.00614468662599
"16695",130,"fit_O",23,2.875,2.57054918732846,5.79423310600316
"16696",130,"fit_O",24,3,2.4027015531881,5.7942395828455
"16697",130,"fit_O",25,3.125,11.1742811834777,3.13152797080306
"16698",130,"fit_O",26,3.25,12.5170331630414,0.32962865514162
"16699",130,"fit_O",27,3.375,11.2459995292161,2.64977608680499
"16700",130,"fit_O",28,3.5,12.1152224038008,0.39236687206267
"16701",130,"fit_O",29,3.625,12.4223677605397,0.225138634736186
"16702",130,"fit_O",30,3.75,12.8665371523998,0.188726831473001
"16703",130,"fit_O",31,3.875,13.2393704746551,0.206006052566998
"16704",130,"fit_O",32,4,13.453512264969,0.264951895472318
"16705",130,"fit_Y",1,0.125,8.55430312419167,0.0595866125884569
"16706",130,"fit_Y",2,0.25,7.86900522168255,0.0870164092264532
"16707",130,"fit_Y",3,0.375,7.74891700131346,0.145264889069787
"16708",130,"fit_Y",4,0.5,7.61840336533487,0.0485036054509684
"16709",130,"fit_Y",5,0.625,8.05086066593836,0.022185895998576
"16710",130,"fit_Y",6,0.75,8.4980815906944,0.017542377394634
"16711",130,"fit_Y",7,0.875,8.52222747428318,0.0226128596479762
"16712",130,"fit_Y",8,1,8.64036558472155,0.0369808396116557
"16713",130,"fit_Y",9,1.125,8.87730678824201,0.0570652363407817
"16714",130,"fit_Y",10,1.25,9.25159029743145,0.0995675576503875
"16715",130,"fit_Y",11,1.375,9.47595989124578,0.11090769194559
"16716",130,"fit_Y",12,1.5,9.73249064677086,0.147413547411215
"16717",130,"fit_Y",13,1.625,9.09645907283348,2.52891668137716
"16718",130,"fit_Y",14,1.75,5.07949175887439,4.74323306563174
"16719",130,"fit_Y",15,1.875,5.71502369427937,3.88056846645427
"16720",130,"fit_Y",16,2,7.10630341967649,2.65263024648586
"16721",130,"fit_Y",17,2.125,7.42670288117389,2.21557845694024
"16722",130,"fit_Y",18,2.25,7.19343546003209,2.55437319117402
"16723",130,"fit_Y",19,2.375,7.4876619170155,2.25151823022353
"16724",130,"fit_Y",20,2.5,7.69033812603466,1.80202192537478
"16725",130,"fit_Y",21,2.625,8.08823799387319,0.282780572561461
"16726",130,"fit_Y",22,2.75,8.06178619437691,0.223092612186307
"16727",130,"fit_Y",23,2.875,7.90362719084594,1.16682994244022
"16728",130,"fit_Y",24,3,8.0491477278134,0.198785236728408
"16729",130,"fit_Y",25,3.125,8.20595754001956,0.169506708358483
"16730",130,"fit_Y",26,3.25,10.8033036061361,0.288387905755554
"16731",130,"fit_Y",27,3.375,8.56283003552839,0.406863684508926
"16732",130,"fit_Y",28,3.5,9.19045571289395,0.473835641389005
"16733",130,"fit_Y",29,3.625,10.8948479607178,0.461768520111141
"16734",130,"fit_Y",30,3.75,12.2572000993913,0.464953580060084
"16735",130,"fit_Y",31,3.875,13.599223777886,0.474267265065292
"16736",130,"fit_Y",32,4,14.4494225975111,0.609670872248596
"16737",130,"fit_total",1,0.125,5.5561935,0.262780318691615
"16738",130,"fit_total",2,0.25,5.106367,0.136128178274015
"16739",130,"fit_total",3,0.375,4.756023,0.21100810320263
"16740",130,"fit_total",4,0.5,4.602482,0.195740411548385
"16741",130,"fit_total",5,0.625,6.364041,0.0830034733300269
"16742",130,"fit_total",6,0.75,7.3401145,0.054077623453082
"16743",130,"fit_total",7,0.875,7.211257,0.070935198063038
"16744",130,"fit_total",8,1,7.1779635,0.0872807920412243
"16745",130,"fit_total",9,1.125,8.060509,0.103202049393362
"16746",130,"fit_total",10,1.25,8.61614,0.132047208423826
"16747",130,"fit_total",11,1.375,8.7032095,0.155837067317928
"16748",130,"fit_total",12,1.5,8.7589675,0.196828410809435
"16749",130,"fit_total",13,1.625,8.6060285,1.34422748370288
"16750",130,"fit_total",14,1.75,6.6672735,2.5118851778977
"16751",130,"fit_total",15,1.875,6.9192415,2.05121299535812
"16752",130,"fit_total",16,2,7.629009,1.41549664551123
"16753",130,"fit_total",17,2.125,7.7729615,1.17330085887944
"16754",130,"fit_total",18,2.25,7.6014975,1.29473275879063
"16755",130,"fit_total",19,2.375,7.7991635,1.18303914765813
"16756",130,"fit_total",20,2.5,7.893426,0.956488831651864
"16757",130,"fit_total",21,2.625,8.0797715,0.314740555354082
"16758",130,"fit_total",22,2.75,8.0839445,0.308311065935907
"16759",130,"fit_total",23,2.875,7.992974,0.644594366165986
"16760",130,"fit_total",24,3,8.065855,0.272141655264869
"16761",130,"fit_total",25,3.125,8.230723,0.204859765834035
"16762",130,"fit_total",26,3.25,10.916408,0.278501215992122
"16763",130,"fit_total",27,3.375,8.6017195,0.425675322869141
"16764",130,"fit_total",28,3.5,9.258824,0.485469086725053
"16765",130,"fit_total",29,3.625,10.9832945,0.445231577406578
"16766",130,"fit_total",30,3.75,12.307137,0.429365445617016
"16767",130,"fit_total",31,3.875,13.564308,0.435237122571876
"16768",130,"fit_total",32,4,14.341874,0.568927538545245
"16769",131,"fit_B",1,0.125,6.25572137681823,0.15359305798571
"16770",131,"fit_B",2,0.25,5.00260788505174,0.230064465181946
"16771",131,"fit_B",3,0.375,4.48808073355063,0.193607010801999
"16772",131,"fit_B",4,0.5,4.29174425496725,0.133562463682791
"16773",131,"fit_B",5,0.625,5.64163834682808,0.0965859888876548
"16774",131,"fit_B",6,0.75,6.17431301632181,0.0827275734981872
"16775",131,"fit_B",7,0.875,6.01131862198702,0.0984474708250659
"16776",131,"fit_B",8,1,5.87157332631402,0.124528921922225
"16777",131,"fit_B",9,1.125,6.11291798706473,0.135540045532783
"16778",131,"fit_B",10,1.25,5.99804346828218,0.142953518449996
"16779",131,"fit_B",11,1.375,5.96775131563506,0.180008515869509
"16780",131,"fit_B",12,1.5,5.91993439717266,0.202692429921593
"16781",131,"fit_B",13,1.625,5.54687323224084,0.778436357406731
"16782",131,"fit_B",14,1.75,4.26197639741151,1.70408980467523
"16783",131,"fit_B",15,1.875,2.14725818104213,2.32886359494729
"16784",131,"fit_B",16,2,0.828341318247385,1.73562657367636
"16785",131,"fit_B",17,2.125,0.737951208794815,1.72000981282402
"16786",131,"fit_B",18,2.25,1.01719372848476,2.0578501225405
"16787",131,"fit_B",19,2.375,1.03078365548125,2.05667930322379
"16788",131,"fit_B",20,2.5,0.723998605572982,1.86070335138807
"16789",131,"fit_B",21,2.625,0.733425791675324,1.96098155776743
"16790",131,"fit_B",22,2.75,0.486704763417178,1.68642152516765
"16791",131,"fit_B",23,2.875,0.43567058514973,1.5165204900544
"16792",131,"fit_B",24,3,0.330814637474897,1.32109632607335
"16793",131,"fit_B",25,3.125,0.161620213753729,0.924981304137738
"16794",131,"fit_B",26,3.25,0,0
"16795",131,"fit_B",27,3.375,0.0875,0.875
"16796",131,"fit_B",28,3.5,0,0
"16797",131,"fit_B",29,3.625,0,0
"16798",131,"fit_B",30,3.75,0,0
"16799",131,"fit_B",31,3.875,0,0
"16800",131,"fit_B",32,4,0,0
"16801",131,"fit_O",1,0.125,3.03495125193204,0.172518674893031
"16802",131,"fit_O",2,0.25,4.18450289146427,0.0419044537952664
"16803",131,"fit_O",3,0.375,4.22715426894193,0.111355912297421
"16804",131,"fit_O",4,0.5,4.53904858841286,0.158397307057981
"16805",131,"fit_O",5,0.625,5.84205377536006,0.051820958695863
"16806",131,"fit_O",6,0.75,7.57197544274144,0.0327313692204878
"16807",131,"fit_O",7,0.875,7.50432227941411,0.0383932630498079
"16808",131,"fit_O",8,1,7.33880861744934,0.0460079998745385
"16809",131,"fit_O",9,1.125,9.35352471187925,0.0487454307162907
"16810",131,"fit_O",10,1.25,10.7869341548716,0.0692806728206335
"16811",131,"fit_O",11,1.375,11.1109168107881,0.0801002739592543
"16812",131,"fit_O",12,1.5,11.2866366926308,0.0583681444141757
"16813",131,"fit_O",13,1.625,11.6408513133306,3.45822952629683
"16814",131,"fit_O",14,1.75,5.88076514424075,6.80915823402688
"16815",131,"fit_O",15,1.875,2.64119453997806,5.90610337282537
"16816",131,"fit_O",16,2,1.28206353533087,4.70204003586165
"16817",131,"fit_O",17,2.125,1.41169304509388,4.82850549851798
"16818",131,"fit_O",18,2.25,1.69315938756528,5.12968835420117
"16819",131,"fit_O",19,2.375,2.34283475764648,6.09476495476042
"16820",131,"fit_O",20,2.5,1.61619919126758,5.1680152319779
"16821",131,"fit_O",21,2.625,2.80937092344425,6.29059011680645
"16822",131,"fit_O",22,2.75,3.35191202645582,6.33137861184353
"16823",131,"fit_O",23,2.875,2.50035155650097,5.73897162421845
"16824",131,"fit_O",24,3,2.43162993590633,5.84520174509648
"16825",131,"fit_O",25,3.125,11.4154808475785,3.20236049140026
"16826",131,"fit_O",26,3.25,12.4861292904262,0.321376445051389
"16827",131,"fit_O",27,3.375,11.2321219122405,2.64556131036781
"16828",131,"fit_O",28,3.5,12.0189250819636,0.294233949668702
"16829",131,"fit_O",29,3.625,12.4053379011617,0.215004014177304
"16830",131,"fit_O",30,3.75,12.8559658167741,0.217224584301884
"16831",131,"fit_O",31,3.875,13.1402421453286,0.195843882448966
"16832",131,"fit_O",32,4,13.4438898941312,0.26397633374528
"16833",131,"fit_Y",1,0.125,8.55206150560259,0.0596201792388826
"16834",131,"fit_Y",2,0.25,7.87039157865757,0.0859262219752791
"16835",131,"fit_Y",3,0.375,7.74975610096052,0.143838211028146
"16836",131,"fit_Y",4,0.5,7.61703070967517,0.0464809654391453
"16837",131,"fit_Y",5,0.625,8.05084782327813,0.0241753206188276
"16838",131,"fit_Y",6,0.75,8.49687435386355,0.0183926942047689
"16839",131,"fit_Y",7,0.875,8.5240392633052,0.0225261746288303
"16840",131,"fit_Y",8,1,8.64147107314279,0.0376619167274783
"16841",131,"fit_Y",9,1.125,8.88235497839969,0.053728649781103
"16842",131,"fit_Y",10,1.25,9.24905366939671,0.093248854787637
"16843",131,"fit_Y",11,1.375,9.47314116856009,0.11183942383897
"16844",131,"fit_Y",12,1.5,9.72472784390805,0.138374413232285
"16845",131,"fit_Y",13,1.625,9.11216260397138,2.53350426539786
"16846",131,"fit_Y",14,1.75,5.10208560090181,4.76625060339372
"16847",131,"fit_Y",15,1.875,5.71531581500018,3.88101508775588
"16848",131,"fit_Y",16,2,7.10138428887221,2.64838737874988
"16849",131,"fit_Y",17,2.125,7.42635312674558,2.21576346507853
"16850",131,"fit_Y",18,2.25,7.1962132210084,2.55673616220123
"16851",131,"fit_Y",19,2.375,7.48634065875386,2.25065283991755
"16852",131,"fit_Y",20,2.5,7.69355637174909,1.80665195521537
"16853",131,"fit_Y",21,2.625,8.08663547079664,0.278102606785432
"16854",131,"fit_Y",22,2.75,8.07116265886147,0.25198733145776
"16855",131,"fit_Y",23,2.875,7.90175701911259,1.16326399485516
"16856",131,"fit_Y",24,3,8.04943764921059,0.195874025754185
"16857",131,"fit_Y",25,3.125,8.23250558089501,0.167927525662123
"16858",131,"fit_Y",26,3.25,10.8028548831261,0.337705511141666
"16859",131,"fit_Y",27,3.375,8.56708898684042,0.400858296171758
"16860",131,"fit_Y",28,3.5,9.13379557540554,0.455987777278242
"16861",131,"fit_Y",29,3.625,10.8978307769214,0.457702608629697
"16862",131,"fit_Y",30,3.75,12.2729633739522,0.484774851486599
"16863",131,"fit_Y",31,3.875,13.4387664501652,0.509780658646359
"16864",131,"fit_Y",32,4,14.3001909061063,0.601533668138451
"16865",131,"fit_total",1,0.125,5.559157,0.261895818308492
"16866",131,"fit_total",2,0.25,5.107796,0.13666540828689
"16867",131,"fit_total",3,0.375,4.756482,0.211847549235698
"16868",131,"fit_total",4,0.5,4.6018015,0.196144313169249
"16869",131,"fit_total",5,0.625,6.364436,0.0834205141182765
"16870",131,"fit_total",6,0.75,7.342176,0.0546384787267706
"16871",131,"fit_total",7,0.875,7.2153075,0.0709314665591536
"16872",131,"fit_total",8,1,7.1852985,0.0855370905593804
"16873",131,"fit_total",9,1.125,8.057486,0.103347059469586
"16874",131,"fit_total",10,1.25,8.611412,0.144969494547974
"16875",131,"fit_total",11,1.375,8.7011905,0.164906430875791
"16876",131,"fit_total",12,1.5,8.75707,0.197906005901077
"16877",131,"fit_total",13,1.625,8.6117195,1.34793593012126
"16878",131,"fit_total",14,1.75,6.679482,2.52404210783962
"16879",131,"fit_total",15,1.875,6.9217375,2.05161629323453
"16880",131,"fit_total",16,2,7.624298,1.40784969450549
"16881",131,"fit_total",17,2.125,7.773387,1.17535148833973
"16882",131,"fit_total",18,2.25,7.598144,1.29099384973928
"16883",131,"fit_total",19,2.375,7.799283,1.18614302745359
"16884",131,"fit_total",20,2.5,7.8957305,0.960869363615102
"16885",131,"fit_total",21,2.625,8.0803245,0.320138243930681
"16886",131,"fit_total",22,2.75,8.0931615,0.332937338407407
"16887",131,"fit_total",23,2.875,7.9919855,0.641080647091694
"16888",131,"fit_total",24,3,8.0664485,0.27099138366926
"16889",131,"fit_total",25,3.125,8.2566495,0.204175287077753
"16890",131,"fit_total",26,3.25,10.914795,0.324027893136228
"16891",131,"fit_total",27,3.375,8.6048365,0.421007773738481
"16892",131,"fit_total",28,3.5,9.206045,0.468215123089696
"16893",131,"fit_total",29,3.625,10.98648,0.436761516069344
"16894",131,"fit_total",30,3.75,12.32058,0.45102705500162
"16895",131,"fit_total",31,3.875,13.409308,0.468836907726413
"16896",131,"fit_total",32,4,14.2055865,0.55665880732317
"16897",132,"fit_B",1,0.125,6.25309019534945,0.15142921649188
"16898",132,"fit_B",2,0.25,5.00463850771536,0.223723537895722
