"","Generation","strategy","zo","ratio","freq_media","freq_sd"
"17749",184,"Y",21,2.625,0.962421,0.137589963439903
"17750",184,"Y",22,2.75,0.983022,0.0667082878863434
"17751",184,"Y",23,2.875,0.971516,0.144081618087482
"17752",184,"Y",24,3,0.989041,0.04639463808927
"17753",184,"Y",25,3.125,0.992598,0.0133719212825936
"17754",184,"Y",26,3.25,0.932801,0.00753185149008442
"17755",184,"Y",27,3.375,0.990213,0.00867771620795809
"17756",184,"Y",28,3.5,0.974928,0.0101322276111246
"17757",184,"Y",29,3.625,0.93975,0.00977737545085954
"17758",184,"Y",30,3.75,0.916491,0.00931099160382312
"17759",184,"Y",31,3.875,0.901954,0.00973959346215646
"17760",184,"Y",32,4,0.885537,0.0126113357297666
"17761",185,"B",1,0.125,0.338862,0.0296117495790322
"17762",185,"B",2,0.25,0.461559,0.0808196646925122
"17763",185,"B",3,0.375,0.671712,0.139142692749043
"17764",185,"B",4,0.5,0.829514,0.0929580800711001
"17765",185,"B",5,0.625,0.539756,0.0197698031136255
"17766",185,"B",6,0.75,0.38884,0.00925410092004533
"17767",185,"B",7,0.875,0.418822,0.0150118712620339
"17768",185,"B",8,1,0.431934,0.0198486557568399
"17769",185,"B",9,1.125,0.340063,0.0198590419321942
"17770",185,"B",10,1.25,0.318869,0.0255079179428227
"17771",185,"B",11,1.375,0.331285,0.0272564157029074
"17772",185,"B",12,1.5,0.329142,0.0323533589344821
"17773",185,"B",13,1.625,0.361046,0.182194306544891
"17774",185,"B",14,1.75,0.585568,0.394801543773143
"17775",185,"B",15,1.875,0.358237,0.447146466785309
"17776",185,"B",16,2,0.140363,0.334170239580385
"17777",185,"B",17,2.125,0.101598,0.279853310774618
"17778",185,"B",18,2.25,0.13285,0.320088699354641
"17779",185,"B",19,2.375,0.106115,0.27688831952594
"17780",185,"B",20,2.5,0.063314,0.223377421256654
"17781",185,"B",21,2.625,0.030915,0.127377650050247
"17782",185,"B",22,2.75,0.010541,0.0437577908676405
"17783",185,"B",23,2.875,0.024376,0.14144681701772
"17784",185,"B",24,3,0.007306,0.0334083453555237
"17785",185,"B",25,3.125,0.001122,0.00907169624311092
"17786",185,"B",26,3.25,0,0
"17787",185,"B",27,3.375,6e-06,6e-05
"17788",185,"B",28,3.5,0,0
"17789",185,"B",29,3.625,0,0
"17790",185,"B",30,3.75,0,0
"17791",185,"B",31,3.875,0,0
"17792",185,"B",32,4,0,0
"17793",185,"O",1,0.125,0.391776,0.0439289097878779
"17794",185,"O",2,0.25,0.386475,0.0860010704361383
"17795",185,"O",3,0.375,0.221768,0.133889274983307
"17796",185,"O",4,0.5,0.075699,0.0743474215416983
"17797",185,"O",5,0.625,0.170021,0.0125510295364262
"17798",185,"O",6,0.75,0.25577,0.00659878317524825
"17799",185,"O",7,0.875,0.242609,0.00960009569607186
"17800",185,"O",8,1,0.20428,0.00959118913852235
"17801",185,"O",9,1.125,0.280192,0.0128449862875471
"17802",185,"O",10,1.25,0.269339,0.0156425403850196
"17803",185,"O",11,1.375,0.235727,0.0148087870106661
"17804",185,"O",12,1.5,0.195766,0.0125831314051629
"17805",185,"O",13,1.625,0.181778,0.0566918492707494
"17806",185,"O",14,1.75,0.074897,0.0877123817377057
"17807",185,"O",15,1.875,0.026247,0.0621325927498457
"17808",185,"O",16,2,0.010454,0.0432345083366414
"17809",185,"O",17,2.125,0.010669,0.0390935725296539
"17810",185,"O",18,2.25,0.007891,0.0277720450064158
"17811",185,"O",19,2.375,0.012267,0.0358687845916308
"17812",185,"O",20,2.5,0.006525,0.0246151771158455
"17813",185,"O",21,2.625,0.00666,0.021823641152001
"17814",185,"O",22,2.75,0.006351,0.0244467035021332
"17815",185,"O",23,2.875,0.004109,0.0167773963800385
"17816",185,"O",24,3,0.003628,0.0147630721392906
"17817",185,"O",25,3.125,0.005815,0.00626610853413952
"17818",185,"O",26,3.25,0.06831,0.00688643080942002
"17819",185,"O",27,3.375,0.010017,0.00903321653731942
"17820",185,"O",28,3.5,0.024641,0.0104727939505804
"17821",185,"O",29,3.625,0.059761,0.00910100333019177
"17822",185,"O",30,3.75,0.083335,0.00866113314022636
"17823",185,"O",31,3.875,0.103341,0.00887600436769572
"17824",185,"O",32,4,0.109668,0.0105878134635719
"17825",185,"Y",1,0.125,0.269362,0.0239837309335922
"17826",185,"Y",2,0.25,0.151966,0.0219255822170257
"17827",185,"Y",3,0.375,0.10652,0.0304609602772155
"17828",185,"Y",4,0.5,0.094787,0.0369725851343283
"17829",185,"Y",5,0.625,0.290223,0.011211437657296
"17830",185,"Y",6,0.75,0.35539,0.00738957086546693
"17831",185,"Y",7,0.875,0.338569,0.0125496162362348
"17832",185,"Y",8,1,0.363786,0.0181713228395011
"17833",185,"Y",9,1.125,0.379745,0.019698814890262
"17834",185,"Y",10,1.25,0.411792,0.0249507299543024
"17835",185,"Y",11,1.375,0.432988,0.0240725136857686
"17836",185,"Y",12,1.5,0.475092,0.0313023111419633
"17837",185,"Y",13,1.625,0.457176,0.140550141396103
"17838",185,"Y",14,1.75,0.339535,0.345102704775599
"17839",185,"Y",15,1.875,0.615516,0.447707689115263
"17840",185,"Y",16,2,0.849183,0.339885896199524
"17841",185,"Y",17,2.125,0.887733,0.287896886723091
"17842",185,"Y",18,2.25,0.859259,0.32613684959792
"17843",185,"Y",19,2.375,0.881618,0.284005793574424
"17844",185,"Y",20,2.5,0.930161,0.228817363496247
"17845",185,"Y",21,2.625,0.962425,0.137592438991671
"17846",185,"Y",22,2.75,0.983108,0.0667435597165477
"17847",185,"Y",23,2.875,0.971515,0.144047962253178
"17848",185,"Y",24,3,0.989066,0.0463184502366307
"17849",185,"Y",25,3.125,0.993063,0.0136927220585878
"17850",185,"Y",26,3.25,0.93169,0.00688643080942002
"17851",185,"Y",27,3.375,0.989977,0.00903796543431757
"17852",185,"Y",28,3.5,0.975359,0.0104727939505804
"17853",185,"Y",29,3.625,0.940239,0.00910100333019176
"17854",185,"Y",30,3.75,0.916665,0.00866113314022636
"17855",185,"Y",31,3.875,0.896659,0.00887600436769572
"17856",185,"Y",32,4,0.890332,0.0105878134635719
"17857",186,"B",1,0.125,0.33837,0.0296099781844028
"17858",186,"B",2,0.25,0.462189,0.0817484301829322
"17859",186,"B",3,0.375,0.672048,0.139303770591503
"17860",186,"B",4,0.5,0.82913,0.0932437551731368
"17861",186,"B",5,0.625,0.540333,0.0199983840508793
"17862",186,"B",6,0.75,0.388643,0.0094815850761123
"17863",186,"B",7,0.875,0.419271,0.0149663480765174
"17864",186,"B",8,1,0.432606,0.0206486618540678
"17865",186,"B",9,1.125,0.339902,0.0198872629661004
"17866",186,"B",10,1.25,0.319117,0.0249351524818464
"17867",186,"B",11,1.375,0.330552,0.027600397010759
"17868",186,"B",12,1.5,0.329474,0.0312018408547841
"17869",186,"B",13,1.625,0.360613,0.182112664459575
"17870",186,"B",14,1.75,0.58563,0.394697804233399
"17871",186,"B",15,1.875,0.358024,0.44718347693586
"17872",186,"B",16,2,0.140387,0.334246766536947
"17873",186,"B",17,2.125,0.101632,0.279740574219484
"17874",186,"B",18,2.25,0.132957,0.320147360721227
"17875",186,"B",19,2.375,0.106242,0.276976679242936
"17876",186,"B",20,2.5,0.063275,0.223370397817643
"17877",186,"B",21,2.625,0.030978,0.127547674255867
"17878",186,"B",22,2.75,0.010535,0.0437660316947177
"17879",186,"B",23,2.875,0.024395,0.141449118078023
"17880",186,"B",24,3,0.007269,0.0332976466393223
"17881",186,"B",25,3.125,0.001133,0.00905680228760503
"17882",186,"B",26,3.25,0,0
"17883",186,"B",27,3.375,1.1e-05,0.00011
"17884",186,"B",28,3.5,0,0
"17885",186,"B",29,3.625,0,0
"17886",186,"B",30,3.75,0,0
"17887",186,"B",31,3.875,0,0
"17888",186,"B",32,4,0,0
"17889",186,"O",1,0.125,0.39172,0.044166356774213
"17890",186,"O",2,0.25,0.38613,0.0868405301501993
"17891",186,"O",3,0.375,0.221535,0.134217960362384
"17892",186,"O",4,0.5,0.075846,0.074882545632504
"17893",186,"O",5,0.625,0.169687,0.0124091417507376
"17894",186,"O",6,0.75,0.255583,0.00692270535953607
"17895",186,"O",7,0.875,0.242799,0.00975044671341324
"17896",186,"O",8,1,0.205212,0.00896402777435422
"17897",186,"O",9,1.125,0.280741,0.0135984780416966
"17898",186,"O",10,1.25,0.268074,0.0161385267123255
"17899",186,"O",11,1.375,0.235288,0.0137295396348843
"17900",186,"O",12,1.5,0.195843,0.0128923848402337
"17901",186,"O",13,1.625,0.183017,0.0569200201860452
"17902",186,"O",14,1.75,0.075039,0.0876949486526557
"17903",186,"O",15,1.875,0.02643,0.062514041251029
"17904",186,"O",16,2,0.010403,0.0428761935193304
"17905",186,"O",17,2.125,0.010658,0.0391373215148091
"17906",186,"O",18,2.25,0.007721,0.0268993345830357
"17907",186,"O",19,2.375,0.012465,0.0363524647296327
"17908",186,"O",20,2.5,0.006527,0.0249030153340368
"17909",186,"O",21,2.625,0.006963,0.0229625415435969
"17910",186,"O",22,2.75,0.006557,0.024863092825481
"17911",186,"O",23,2.875,0.004078,0.0166326900950502
"17912",186,"O",24,3,0.003749,0.0153268068785024
"17913",186,"O",25,3.125,0.006493,0.00562507472453172
"17914",186,"O",26,3.25,0.067422,0.00686930781804032
"17915",186,"O",27,3.375,0.009594,0.00858913831357354
"17916",186,"O",28,3.5,0.025831,0.0110092036336179
"17917",186,"O",29,3.625,0.059855,0.00924384998938552
"17918",186,"O",30,3.75,0.08315,0.00996987887832569
"17919",186,"O",31,3.875,0.098036,0.00910933054786701
"17920",186,"O",32,4,0.113544,0.0110904847741319
"17921",186,"Y",1,0.125,0.26991,0.0245305725554662
"17922",186,"Y",2,0.25,0.151681,0.0221687453798624
"17923",186,"Y",3,0.375,0.106417,0.0303473029936747
"17924",186,"Y",4,0.5,0.095024,0.0369158505826755
"17925",186,"Y",5,0.625,0.28998,0.0113170828236063
"17926",186,"Y",6,0.75,0.355774,0.00741316900842512
"17927",186,"Y",7,0.875,0.33793,0.0121737795729555
"17928",186,"Y",8,1,0.362182,0.0200533650668672
"17929",186,"Y",9,1.125,0.379357,0.0195878350983049
"17930",186,"Y",10,1.25,0.412809,0.0237542259717119
"17931",186,"Y",11,1.375,0.43416,0.0237587750934133
"17932",186,"Y",12,1.5,0.474683,0.0307775434826804
"17933",186,"Y",13,1.625,0.45637,0.14026388874136
"17934",186,"Y",14,1.75,0.339331,0.344920324482936
"17935",186,"Y",15,1.875,0.615546,0.447777978539194
"17936",186,"Y",16,2,0.84921,0.339893697434294
"17937",186,"Y",17,2.125,0.88771,0.287884125995165
"17938",186,"Y",18,2.25,0.859322,0.325887469758281
"17939",186,"Y",19,2.375,0.881293,0.284428807820484
"17940",186,"Y",20,2.5,0.930198,0.228883415243956
"17941",186,"Y",21,2.625,0.962059,0.138236598594255
"17942",186,"Y",22,2.75,0.982908,0.0671356995761253
"17943",186,"Y",23,2.875,0.971527,0.144019096555725
"17944",186,"Y",24,3,0.988982,0.0465263287686324
"17945",186,"Y",25,3.125,0.992374,0.0131651638574664
"17946",186,"Y",26,3.25,0.932578,0.00686930781804033
"17947",186,"Y",27,3.375,0.990395,0.00860936036291813
"17948",186,"Y",28,3.5,0.974169,0.0110092036336179
"17949",186,"Y",29,3.625,0.940145,0.00924384998938552
"17950",186,"Y",30,3.75,0.91685,0.0099698788783257
"17951",186,"Y",31,3.875,0.901964,0.00910933054786701
"17952",186,"Y",32,4,0.886456,0.0110904847741319
"17953",187,"B",1,0.125,0.33889,0.0298271400376952
"17954",187,"B",2,0.25,0.462966,0.0823167008350288
"17955",187,"B",3,0.375,0.672299,0.139778996193161
"17956",187,"B",4,0.5,0.828287,0.0940841270385502
"17957",187,"B",5,0.625,0.540841,0.0192298279196196
"17958",187,"B",6,0.75,0.388916,0.0103869840850864
"17959",187,"B",7,0.875,0.419768,0.0143430191375386
"17960",187,"B",8,1,0.432762,0.0202393045953919
"17961",187,"B",9,1.125,0.340662,0.0197290217443719
"17962",187,"B",10,1.25,0.320053,0.0253334946366476
"17963",187,"B",11,1.375,0.33011,0.0267738961518774
"17964",187,"B",12,1.5,0.329461,0.0294603753567672
"17965",187,"B",13,1.625,0.359797,0.182212237475584
"17966",187,"B",14,1.75,0.585623,0.39461624341462
"17967",187,"B",15,1.875,0.357646,0.447242498662751
"17968",187,"B",16,2,0.14044,0.334338856113182
"17969",187,"B",17,2.125,0.101654,0.279590216884958
"17970",187,"B",18,2.25,0.133108,0.320257043442837
"17971",187,"B",19,2.375,0.106363,0.277023378532454
"17972",187,"B",20,2.5,0.063293,0.223406891212904
"17973",187,"B",21,2.625,0.030955,0.127610432567247
"17974",187,"B",22,2.75,0.010514,0.043718581261001
"17975",187,"B",23,2.875,0.024425,0.141452041610426
"17976",187,"B",24,3,0.007231,0.0332362303682429
"17977",187,"B",25,3.125,0.00115,0.00904016291084101
"17978",187,"B",26,3.25,0,0
"17979",187,"B",27,3.375,1e-05,1e-04
"17980",187,"B",28,3.5,0,0
"17981",187,"B",29,3.625,0,0
"17982",187,"B",30,3.75,0,0
"17983",187,"B",31,3.875,0,0
"17984",187,"B",32,4,0,0
"17985",187,"O",1,0.125,0.391595,0.0443483988414236
"17986",187,"O",2,0.25,0.385528,0.0876054447825907
"17987",187,"O",3,0.375,0.221274,0.134535554701305
"17988",187,"O",4,0.5,0.075997,0.075495928654692
"17989",187,"O",5,0.625,0.169384,0.0121875472130658
"17990",187,"O",6,0.75,0.25512,0.007117172290604
"17991",187,"O",7,0.875,0.242766,0.010384333771542
"17992",187,"O",8,1,0.204444,0.00986683374141918
"17993",187,"O",9,1.125,0.280187,0.0122759406230976
"17994",187,"O",10,1.25,0.267012,0.0166072898682379
"17995",187,"O",11,1.375,0.234395,0.0133535329944679
"17996",187,"O",12,1.5,0.196557,0.0122967373105572
"17997",187,"O",13,1.625,0.183555,0.0567727409604435
"17998",187,"O",14,1.75,0.075196,0.087913411164772
"17999",187,"O",15,1.875,0.026774,0.0634019207879064
"18000",187,"O",16,2,0.010317,0.0424239308657391
"18001",187,"O",17,2.125,0.010729,0.039328639409186
"18002",187,"O",18,2.25,0.007779,0.0271248676205865
"18003",187,"O",19,2.375,0.012299,0.0358760928668931
"18004",187,"O",20,2.5,0.006556,0.024812396380467
"18005",187,"O",21,2.625,0.006489,0.0211449155480781
"18006",187,"O",22,2.75,0.006548,0.0248875307710264
"18007",187,"O",23,2.875,0.004131,0.0168371684500138
"18008",187,"O",24,3,0.003668,0.0146452659293512
"18009",187,"O",25,3.125,0.006142,0.00638813894588394
"18010",187,"O",26,3.25,0.06768,0.00640753975068166
"18011",187,"O",27,3.375,0.010081,0.00914315657315416
"18012",187,"O",28,3.5,0.025402,0.0106014957968823
"18013",187,"O",29,3.625,0.059078,0.00973761404414486
"18014",187,"O",30,3.75,0.083367,0.00875463577053594
"18015",187,"O",31,3.875,0.103127,0.00997871325281061
"18016",187,"O",32,4,0.110863,0.0116890577771338
"18017",187,"Y",1,0.125,0.269515,0.0241858393121331
"18018",187,"Y",2,0.25,0.151506,0.0224505014229396
"18019",187,"Y",3,0.375,0.106427,0.0301155849279996
"18020",187,"Y",4,0.5,0.095716,0.0370163155946404
"18021",187,"Y",5,0.625,0.289775,0.0106366374176972
"18022",187,"Y",6,0.75,0.355964,0.00734182043315738
"18023",187,"Y",7,0.875,0.337466,0.011904351296815
"18024",187,"Y",8,1,0.362794,0.0209175235608614
"18025",187,"Y",9,1.125,0.379151,0.0198795336357712
"18026",187,"Y",10,1.25,0.412935,0.023696845355405
"18027",187,"Y",11,1.375,0.435495,0.0237042994651037
"18028",187,"Y",12,1.5,0.473982,0.0296082106412012
"18029",187,"Y",13,1.625,0.456648,0.140149649801182
"18030",187,"Y",14,1.75,0.339181,0.344715056885298
"18031",187,"Y",15,1.875,0.61558,0.447838234683512
"18032",187,"Y",16,2,0.849243,0.339896989224439
"18033",187,"Y",17,2.125,0.887617,0.287859768769027
"18034",187,"Y",18,2.25,0.859113,0.326060356516887
"18035",187,"Y",19,2.375,0.881338,0.284348752212575
"18036",187,"Y",20,2.5,0.930151,0.228805342477978
"18037",187,"Y",21,2.625,0.962556,0.137540975213302
"18038",187,"Y",22,2.75,0.982938,0.0670208331548309
"18039",187,"Y",23,2.875,0.971444,0.144087840296161
"18040",187,"Y",24,3,0.989101,0.0458483853961548
"18041",187,"Y",25,3.125,0.992708,0.0139473517996149
"18042",187,"Y",26,3.25,0.93232,0.00640753975068167
"18043",187,"Y",27,3.375,0.989909,0.00915112285432501
"18044",187,"Y",28,3.5,0.974598,0.0106014957968823
"18045",187,"Y",29,3.625,0.940922,0.00973761404414486
"18046",187,"Y",30,3.75,0.916633,0.00875463577053594
"18047",187,"Y",31,3.875,0.896873,0.00997871325281061
"18048",187,"Y",32,4,0.889137,0.0116890577771338
"18049",188,"B",1,0.125,0.338272,0.029886087030252
"18050",188,"B",2,0.25,0.463511,0.0830999056691536
"18051",188,"B",3,0.375,0.672878,0.140636533164772
"18052",188,"B",4,0.5,0.82787,0.0945574140163242
"18053",188,"B",5,0.625,0.540974,0.0186010514528484
"18054",188,"B",6,0.75,0.389701,0.0114978390152325
"18055",188,"B",7,0.875,0.419882,0.0139314728350428
"18056",188,"B",8,1,0.431796,0.0191041796685459
"18057",188,"B",9,1.125,0.341694,0.0186119100567243
"18058",188,"B",10,1.25,0.32091,0.0255103445050763
"18059",188,"B",11,1.375,0.33023,0.0251104368819828
"18060",188,"B",12,1.5,0.3289,0.0284780617317963
"18061",188,"B",13,1.625,0.359201,0.182150251829126
"18062",188,"B",14,1.75,0.585107,0.394946930140333
"18063",188,"B",15,1.875,0.357019,0.447330635112442
"18064",188,"B",16,2,0.140509,0.334449979680192
"18065",188,"B",17,2.125,0.101666,0.279416493088903
"18066",188,"B",18,2.25,0.13322,0.320341265628777
"18067",188,"B",19,2.375,0.106527,0.277110973232491
"18068",188,"B",20,2.5,0.063358,0.223473814333871
"18069",188,"B",21,2.625,0.031002,0.127779337084908
"18070",188,"B",22,2.75,0.010503,0.0437551069573425
"18071",188,"B",23,2.875,0.02446,0.141457845382298
"18072",188,"B",24,3,0.007215,0.0333120064350269
"18073",188,"B",25,3.125,0.00115,0.00898259259328674
"18074",188,"B",26,3.25,0,0
"18075",188,"B",27,3.375,8e-06,8e-05
"18076",188,"B",28,3.5,0,0
"18077",188,"B",29,3.625,0,0
"18078",188,"B",30,3.75,0,0
"18079",188,"B",31,3.875,0,0
"18080",188,"B",32,4,0,0
"18081",188,"O",1,0.125,0.391505,0.0444553580981681
"18082",188,"O",2,0.25,0.385084,0.0880245990870986
"18083",188,"O",3,0.375,0.221145,0.134963840555816
"18084",188,"O",4,0.5,0.076014,0.0757864264118769
"18085",188,"O",5,0.625,0.169325,0.0117768337481393
"18086",188,"O",6,0.75,0.254741,0.00710640762220472
"18087",188,"O",7,0.875,0.243176,0.0105580465747574
"18088",188,"O",8,1,0.204906,0.0111825063597053
"18089",188,"O",9,1.125,0.279312,0.0114572836874605
"18090",188,"O",10,1.25,0.26605,0.0165468206229255
"18091",188,"O",11,1.375,0.234031,0.0138564917142205
"18092",188,"O",12,1.5,0.197459,0.0121539127423844
"18093",188,"O",13,1.625,0.183358,0.0568508063071913
"18094",188,"O",14,1.75,0.076175,0.0889984421325464
"18095",188,"O",15,1.875,0.027108,0.0641404813631372
"18096",188,"O",16,2,0.010367,0.0424119290799514
"18097",188,"O",17,2.125,0.010819,0.0396231737494588
"18098",188,"O",18,2.25,0.007675,0.0267951313797221
"18099",188,"O",19,2.375,0.012548,0.0365305254395401
"18100",188,"O",20,2.5,0.006741,0.0259475620971967
"18101",188,"O",21,2.625,0.006801,0.0221001005299601
"18102",188,"O",22,2.75,0.006501,0.0245288347942505
"18103",188,"O",23,2.875,0.00424,0.0173510748364416
"18104",188,"O",24,3,0.003608,0.0144661337703834
"18105",188,"O",25,3.125,0.006453,0.00684210752279847
"18106",188,"O",26,3.25,0.067348,0.0070819371886112
"18107",188,"O",27,3.375,0.009113,0.00822723556551683
"18108",188,"O",28,3.5,0.026005,0.0113894455394883
"18109",188,"O",29,3.625,0.060713,0.0102931835343944
"18110",188,"O",30,3.75,0.082284,0.0104456623833179
"18111",188,"O",31,3.875,0.098254,0.00935587559134943
"18112",188,"O",32,4,0.113517,0.0103282104114426
"18113",188,"Y",1,0.125,0.270223,0.0243702246500714
"18114",188,"Y",2,0.25,0.151405,0.0228727590390973
"18115",188,"Y",3,0.375,0.105977,0.0302992711016772
"18116",188,"Y",4,0.5,0.096116,0.0375942605763543
"18117",188,"Y",5,0.625,0.289701,0.010435550108193
"18118",188,"Y",6,0.75,0.355558,0.00801985138026985
"18119",188,"Y",7,0.875,0.336942,0.0110659289640944
"18120",188,"Y",8,1,0.363298,0.0209013506885574
"18121",188,"Y",9,1.125,0.378994,0.0197066097715175
"18122",188,"Y",10,1.25,0.41304,0.0224300889184347
"18123",188,"Y",11,1.375,0.435739,0.0235038913391125
"18124",188,"Y",12,1.5,0.473641,0.0285897632841978
"18125",188,"Y",13,1.625,0.457441,0.140463548666693
"18126",188,"Y",14,1.75,0.338718,0.344368822243439
"18127",188,"Y",15,1.875,0.615873,0.447845513329196
"18128",188,"Y",16,2,0.849124,0.340087711835365
"18129",188,"Y",17,2.125,0.887515,0.287727405496483
"18130",188,"Y",18,2.25,0.859105,0.326110274270604
"18131",188,"Y",19,2.375,0.880925,0.284715123749897
"18132",188,"Y",20,2.5,0.929901,0.229329077874102
"18133",188,"Y",21,2.625,0.962197,0.138088992279938
"18134",188,"Y",22,2.75,0.982996,0.0665470182683194
"18135",188,"Y",23,2.875,0.9713,0.144237954348873
"18136",188,"Y",24,3,0.989177,0.0455877284014907
"18137",188,"Y",25,3.125,0.992397,0.014012450848723
"18138",188,"Y",26,3.25,0.932652,0.0070819371886112
"18139",188,"Y",27,3.375,0.990879,0.00824262504768764
"18140",188,"Y",28,3.5,0.973995,0.0113894455394883
"18141",188,"Y",29,3.625,0.939287,0.0102931835343944
"18142",188,"Y",30,3.75,0.917716,0.0104456623833179
"18143",188,"Y",31,3.875,0.901746,0.00935587559134944
"18144",188,"Y",32,4,0.886483,0.0103282104114425
"18145",189,"B",1,0.125,0.338406,0.0301831474150525
"18146",189,"B",2,0.25,0.464281,0.0836920011082
"18147",189,"B",3,0.375,0.673123,0.141065808738154
"18148",189,"B",4,0.5,0.827582,0.0947037074141229
"18149",189,"B",5,0.625,0.541032,0.0185191676842447
"18150",189,"B",6,0.75,0.390332,0.0116770160156738
"18151",189,"B",7,0.875,0.419416,0.0140570606292835
"18152",189,"B",8,1,0.430545,0.0184508102529374
"18153",189,"B",9,1.125,0.342403,0.0170027713427351
"18154",189,"B",10,1.25,0.321398,0.0260983570054484
"18155",189,"B",11,1.375,0.330349,0.0237955623356265
"18156",189,"B",12,1.5,0.327327,0.0276961794214555
"18157",189,"B",13,1.625,0.358553,0.182120733322872
"18158",189,"B",14,1.75,0.584517,0.395368379062649
"18159",189,"B",15,1.875,0.356316,0.447415147808932
"18160",189,"B",16,2,0.140453,0.334339770763428
"18161",189,"B",17,2.125,0.101673,0.279285874631509
"18162",189,"B",18,2.25,0.133316,0.320424077179546
"18163",189,"B",19,2.375,0.106618,0.277171806975057
"18164",189,"B",20,2.5,0.063449,0.223501074724553
"18165",189,"B",21,2.625,0.03104,0.127925156464886
"18166",189,"B",22,2.75,0.010511,0.0438517311200165
"18167",189,"B",23,2.875,0.024491,0.14146100015427
"18168",189,"B",24,3,0.00719,0.033382150616729
"18169",189,"B",25,3.125,0.001155,0.00892634705336801
"18170",189,"B",26,3.25,0,0
"18171",189,"B",27,3.375,6e-06,6e-05
"18172",189,"B",28,3.5,0,0
"18173",189,"B",29,3.625,0,0
"18174",189,"B",30,3.75,0,0
"18175",189,"B",31,3.875,0,0
"18176",189,"B",32,4,0,0
"18177",189,"O",1,0.125,0.391425,0.0446656656943473
"18178",189,"O",2,0.25,0.384711,0.0884849366795949
"18179",189,"O",3,0.375,0.221006,0.135442643434799
"18180",189,"O",4,0.5,0.076012,0.0760050772892007
"18181",189,"O",5,0.625,0.169271,0.011664634411742
"18182",189,"O",6,0.75,0.254975,0.0067852539906161
"18183",189,"O",7,0.875,0.242985,0.010152049850233
"18184",189,"O",8,1,0.205016,0.0109848446562167
"18185",189,"O",9,1.125,0.279517,0.0120071952754937
"18186",189,"O",10,1.25,0.266337,0.0160189386336765
"18187",189,"O",11,1.375,0.235368,0.0142664817320214
"18188",189,"O",12,1.5,0.197707,0.0120517843517301
"18189",189,"O",13,1.625,0.182873,0.0565692457671716
"18190",189,"O",14,1.75,0.076021,0.0889818121184256
"18191",189,"O",15,1.875,0.02707,0.0641478839097675
"18192",189,"O",16,2,0.010397,0.0423220157980704
"18193",189,"O",17,2.125,0.010895,0.03971913355937
"18194",189,"O",18,2.25,0.00783,0.0275383644240451
"18195",189,"O",19,2.375,0.0126,0.0367864846723012
"18196",189,"O",20,2.5,0.006632,0.0252849013916179
"18197",189,"O",21,2.625,0.006408,0.0207314462748373
"18198",189,"O",22,2.75,0.006374,0.0243293131589833
"18199",189,"O",23,2.875,0.004178,0.0171635659453272
"18200",189,"O",24,3,0.003719,0.0147499063171139
"18201",189,"O",25,3.125,0.005875,0.00662565224538443
"18202",189,"O",26,3.25,0.067866,0.00588169940398078
"18203",189,"O",27,3.375,0.009858,0.00901927431065876
"18204",189,"O",28,3.5,0.025763,0.0101438208787519
"18205",189,"O",29,3.625,0.059043,0.00985054226062113
"18206",189,"O",30,3.75,0.083661,0.00989668748785791
"18207",189,"O",31,3.875,0.103113,0.00898586606226071
"18208",189,"O",32,4,0.110865,0.0115354208567973
"18209",189,"Y",1,0.125,0.270169,0.024236868547106
"18210",189,"Y",2,0.25,0.151008,0.0231221031163961
"18211",189,"Y",3,0.375,0.105871,0.0302439418593529
"18212",189,"Y",4,0.5,0.096406,0.0373756032889386
"18213",189,"Y",5,0.625,0.289697,0.010982028064253
"18214",189,"Y",6,0.75,0.354693,0.00857954173389444
"18215",189,"Y",7,0.875,0.337599,0.0101969246205497
"18216",189,"Y",8,1,0.364439,0.0201639086268291
"18217",189,"Y",9,1.125,0.37808,0.0190179978553012
"18218",189,"Y",10,1.25,0.412265,0.0223696600760761
"18219",189,"Y",11,1.375,0.434283,0.0228523457894547
"18220",189,"Y",12,1.5,0.474966,0.0280189482062739
"18221",189,"Y",13,1.625,0.458574,0.140595439830067
"18222",189,"Y",14,1.75,0.339462,0.34481671863543
"18223",189,"Y",15,1.875,0.616614,0.447760128338034
"18224",189,"Y",16,2,0.84915,0.339974647450499
"18225",189,"Y",17,2.125,0.887432,0.287517162554927
"18226",189,"Y",18,2.25,0.858854,0.326432309384505
"18227",189,"Y",19,2.375,0.880782,0.284827558456982
"18228",189,"Y",20,2.5,0.929919,0.229147070102071
"18229",189,"Y",21,2.625,0.962552,0.137704085808972
"18230",189,"Y",22,2.75,0.983115,0.0665024908396579
"18231",189,"Y",23,2.875,0.971331,0.14420386781893
"18232",189,"Y",24,3,0.989091,0.0460513746819898
"18233",189,"Y",25,3.125,0.99297,0.0138202420712913
"18234",189,"Y",26,3.25,0.932134,0.00588169940398077
"18235",189,"Y",27,3.375,0.990136,0.00902427164860848
"18236",189,"Y",28,3.5,0.974237,0.0101438208787518
"18237",189,"Y",29,3.625,0.940957,0.00985054226062113
"18238",189,"Y",30,3.75,0.916339,0.00989668748785791
"18239",189,"Y",31,3.875,0.896887,0.00898586606226071
"18240",189,"Y",32,4,0.889135,0.0115354208567973
"18241",190,"B",1,0.125,0.337509,0.0297804291202437
"18242",190,"B",2,0.25,0.464381,0.0842747738895894
"18243",190,"B",3,0.375,0.673458,0.141668818650322
