t,pop,estrategia,frequencia
2,65,B,0.3253
2,66,O,0.372
2,66,Y,0.3696
2,66,B,0.2584
2,67,O,0.3408
2,67,Y,0.3203
2,67,B,0.3389
2,68,O,0.3412
2,68,Y,0.3967
2,68,B,0.2621
2,69,O,0.289
2,69,Y,0.359
2,69,B,0.352
2,70,O,0.3798
2,70,Y,0.3578
2,70,B,0.2624
2,71,O,0.2968
2,71,Y,0.4221
2,71,B,0.2811
2,72,O,0.3834
2,72,Y,0.3679
2,72,B,0.2487
2,73,O,0.3379
2,73,Y,0.3966
2,73,B,0.2655
2,74,O,0.2489
2,74,Y,0.4096
2,74,B,0.3415
2,75,O,0.2447
2,75,Y,0.3826
2,75,B,0.3727
2,76,O,0.3682
2,76,Y,0.3363
2,76,B,0.2955
2,77,O,0.322
2,77,Y,0.3484
2,77,B,0.3296
2,78,O,0.3386
2,78,Y,0.326
2,78,B,0.3354
2,79,O,0.3665
2,79,Y,0.287
2,79,B,0.3465
2,80,O,0.309
2,80,Y,0.3512
2,80,B,0.3398
2,81,O,0.4094
2,81,Y,0.2446
2,81,B,0.346
2,82,O,0.3627
2,82,Y,0.3191
2,82,B,0.3182
2,83,O,0.4285
2,83,Y,0.2853
2,83,B,0.2862
2,84,O,0.3679
2,84,Y,0.3395
2,84,B,0.2926
2,85,O,0.2816
2,85,Y,0.4055
2,85,B,0.3129
2,86,O,0.4024
2,86,Y,0.2209
2,86,B,0.3767
2,87,O,0.3278
2,87,Y,0.3079
2,87,B,0.3643
2,88,O,0.352
2,88,Y,0.2815
2,88,B,0.3665
2,89,O,0.4105
2,89,Y,0.2371
2,89,B,0.3524
2,90,O,0.3249
2,90,Y,0.3484
2,90,B,0.3267
2,91,O,0.3633
2,91,Y,0.2687
2,91,B,0.368
2,92,O,0.3064
2,92,Y,0.439
2,92,B,0.2546
2,93,O,0.2815
2,93,Y,0.466
2,93,B,0.2525
2,94,O,0.3395
2,94,Y,0.3431
2,94,B,0.3174
2,95,O,0.2838
2,95,Y,0.4621
2,95,B,0.2541
2,96,O,0.3174
2,96,Y,0.3618
2,96,B,0.3208
2,97,O,0.2862
2,97,Y,0.3397
2,97,B,0.3741
2,98,O,0.2756
2,98,Y,0.3678
2,98,B,0.3566
2,99,O,0.2799
2,99,Y,0.3762
2,99,B,0.3439
3,0,O,0.3813
3,0,Y,0.3534
3,0,B,0.2653
3,1,O,0.2976
3,1,Y,0.3084
3,1,B,0.394
3,2,O,0.3394
3,2,Y,0.2787
3,2,B,0.3819
3,3,O,0.3567
3,3,Y,0.3043
3,3,B,0.339
3,4,O,0.2852
3,4,Y,0.4096
3,4,B,0.3052
3,5,O,0.3671
3,5,Y,0.3024
3,5,B,0.3305
3,6,O,0.3248
3,6,Y,0.3289
3,6,B,0.3463
3,7,O,0.3825
3,7,Y,0.2222
3,7,B,0.3953
3,8,O,0.3464
3,8,Y,0.3104
3,8,B,0.3432
3,9,O,0.3245
3,9,Y,0.3326
3,9,B,0.3429
3,10,O,0.4673
3,10,Y,0.2383
3,10,B,0.2944
3,11,O,0.2925
3,11,Y,0.4019
3,11,B,0.3056
3,12,O,0.3782
3,12,Y,0.3929
3,12,B,0.2289
3,13,O,0.288
3,13,Y,0.2883
3,13,B,0.4237
3,14,O,0.3062
3,14,Y,0.3582
3,14,B,0.3356
3,15,O,0.3134
3,15,Y,0.299
3,15,B,0.3876
3,16,O,0.3288
3,16,Y,0.382
3,16,B,0.2892
3,17,O,0.2722
3,17,Y,0.3718
3,17,B,0.356
3,18,O,0.2947
3,18,Y,0.3858
3,18,B,0.3195
3,19,O,0.404
